"variabletype" "activitytype" "subjectid" "meanvalue"
"tbodyaccjerkstdy" "walking_downstairs" 23 -0.0883301225796296
"tbodyaccjerkstdy" "walking_downstairs" 24 -0.169291887741818
"tbodyaccjerkstdy" "walking_downstairs" 25 -0.371661522413793
"tbodyaccjerkstdy" "walking_downstairs" 26 -0.08640490273602
"tbodyaccjerkstdy" "walking_downstairs" 27 -0.138528104113636
"tbodyaccjerkstdy" "walking_downstairs" 28 0.0265530133695652
"tbodyaccjerkstdy" "walking_downstairs" 29 -0.07734083835625
"tbodyaccjerkstdy" "walking_downstairs" 30 -0.194656096556452
"tbodyaccjerkstdy" "sitting" 1 -0.981371965319149
"tbodyaccjerkstdy" "sitting" 2 -0.977983955434783
"tbodyaccjerkstdy" "sitting" 3 -0.953631390961538
"tbodyaccjerkstdy" "sitting" 4 -0.9445961056
"tbodyaccjerkstdy" "sitting" 5 -0.952786261136364
"tbodyaccjerkstdy" "sitting" 6 -0.945143686181818
"tbodyaccjerkstdy" "sitting" 7 -0.969458676458333
"tbodyaccjerkstdy" "sitting" 8 -0.980784606086957
"tbodyaccjerkstdy" "sitting" 9 -0.9567775448
"tbodyaccjerkstdy" "sitting" 10 -0.980756789814815
"tbodyaccjerkstdy" "sitting" 11 -0.966766643396226
"tbodyaccjerkstdy" "sitting" 12 -0.964047461568627
"tbodyaccjerkstdy" "sitting" 13 -0.984267557755102
"tbodyaccjerkstdy" "sitting" 14 -0.967828356296296
"tbodyaccjerkstdy" "sitting" 15 -0.978126998813559
"tbodyaccjerkstdy" "sitting" 16 -0.981800970724638
"tbodyaccjerkstdy" "sitting" 17 -0.98863700234375
"tbodyaccjerkstdy" "sitting" 18 -0.984002717017544
"tbodyaccjerkstdy" "sitting" 19 -0.979267729041096
"tbodyaccjerkstdy" "sitting" 20 -0.970896863484848
"tbodyaccjerkstdy" "sitting" 21 -0.979002804823529
"tbodyaccjerkstdy" "sitting" 22 -0.964782832419355
"tbodyaccjerkstdy" "sitting" 23 -0.978045837794118
"tbodyaccjerkstdy" "sitting" 24 -0.979573678088235
"tbodyaccjerkstdy" "sitting" 25 -0.982870991692308
"tbodyaccjerkstdy" "sitting" 26 -0.986215215641026
"tbodyaccjerkstdy" "sitting" 27 -0.985097470714286
"tbodyaccjerkstdy" "sitting" 28 -0.962219452777778
"tbodyaccjerkstdy" "sitting" 29 -0.9840551
"tbodyaccjerkstdy" "sitting" 30 -0.980420928387097
"tbodyaccjerkstdy" "standing" 1 -0.98564873245283
"tbodyaccjerkstdy" "standing" 2 -0.97105943962963
"tbodyaccjerkstdy" "standing" 3 -0.941686785737705
"tbodyaccjerkstdy" "standing" 4 -0.938354677857143
"tbodyaccjerkstdy" "standing" 5 -0.931217140714286
"tbodyaccjerkstdy" "standing" 6 -0.949362277017544
"tbodyaccjerkstdy" "standing" 7 -0.965810609622642
"tbodyaccjerkstdy" "standing" 8 -0.976442140740741
"tbodyaccjerkstdy" "standing" 9 -0.963849332888889
"tbodyaccjerkstdy" "standing" 10 -0.941328663409091
"tbodyaccjerkstdy" "standing" 11 -0.979428279574468
"tbodyaccjerkstdy" "standing" 12 -0.953203115409836
"tbodyaccjerkstdy" "standing" 13 -0.977704172105263
"tbodyaccjerkstdy" "standing" 14 -0.966362425833333
"tbodyaccjerkstdy" "standing" 15 -0.967720399622641
"tbodyaccjerkstdy" "standing" 16 -0.98262195474359
"tbodyaccjerkstdy" "standing" 17 -0.98666125974359
"tbodyaccjerkstdy" "standing" 18 -0.975277836849315
"tbodyaccjerkstdy" "standing" 19 -0.970543276575342
"tbodyaccjerkstdy" "standing" 20 -0.935605650958904
"tbodyaccjerkstdy" "standing" 21 -0.963921458202247
"tbodyaccjerkstdy" "standing" 22 -0.952303493968254
"tbodyaccjerkstdy" "standing" 23 -0.975219983676471
"tbodyaccjerkstdy" "standing" 24 -0.967745638695652
"tbodyaccjerkstdy" "standing" 25 -0.972272410540541
"tbodyaccjerkstdy" "standing" 26 -0.975935485405405
"tbodyaccjerkstdy" "standing" 27 -0.975829725
"tbodyaccjerkstdy" "standing" 28 -0.933768175063291
"tbodyaccjerkstdy" "standing" 29 -0.983338157846154
"tbodyaccjerkstdy" "standing" 30 -0.957318881355932
"tbodyaccjerkstdy" "laying" 1 -0.9241492736
"tbodyaccjerkstdy" "laying" 2 -0.98317254125
"tbodyaccjerkstdy" "laying" 3 -0.968710724677419
"tbodyaccjerkstdy" "laying" 4 -0.942209488333333
"tbodyaccjerkstdy" "laying" 5 -0.964560430961538
"tbodyaccjerkstdy" "laying" 6 -0.933674494385965
"tbodyaccjerkstdy" "laying" 7 -0.973093160192308
"tbodyaccjerkstdy" "laying" 8 -0.976520952037037
"tbodyaccjerkstdy" "laying" 9 -0.9639966798
"tbodyaccjerkstdy" "laying" 10 -0.966930793448276
"tbodyaccjerkstdy" "laying" 11 -0.972777455263158
"tbodyaccjerkstdy" "laying" 12 -0.962639526833333
"tbodyaccjerkstdy" "laying" 13 -0.980152342903226
"tbodyaccjerkstdy" "laying" 14 -0.96812761745098
"tbodyaccjerkstdy" "laying" 15 -0.970921587777778
"tbodyaccjerkstdy" "laying" 16 -0.984867286857143
"tbodyaccjerkstdy" "laying" 17 -0.976960542816901
"tbodyaccjerkstdy" "laying" 18 -0.985554339384615
"tbodyaccjerkstdy" "laying" 19 -0.974524522650602
"tbodyaccjerkstdy" "laying" 20 -0.977002606764706
"tbodyaccjerkstdy" "laying" 21 -0.971584753222222
"tbodyaccjerkstdy" "laying" 22 -0.955151526805556
"tbodyaccjerkstdy" "laying" 23 -0.988611616666667
"tbodyaccjerkstdy" "laying" 24 -0.982430495
"tbodyaccjerkstdy" "laying" 25 -0.945687169726027
"tbodyaccjerkstdy" "laying" 26 -0.987182887763158
"tbodyaccjerkstdy" "laying" 27 -0.985159461756757
"tbodyaccjerkstdy" "laying" 28 -0.97867953975
"tbodyaccjerkstdy" "laying" 29 -0.989513565652174
"tbodyaccjerkstdy" "laying" 30 -0.971049778142857
"tbodyaccjerkstdz" "walking" 1 -0.502699788526316
"tbodyaccjerkstdz" "walking" 2 -0.586090418983051
"tbodyaccjerkstdz" "walking" 3 -0.52948611637931
"tbodyaccjerkstdz" "walking" 4 -0.7513913825
"tbodyaccjerkstdz" "walking" 5 -0.612895318571429
"tbodyaccjerkstdz" "walking" 6 -0.575777466491228
"tbodyaccjerkstdz" "walking" 7 -0.149488514397895
"tbodyaccjerkstdz" "walking" 8 -0.383200596479167
"tbodyaccjerkstdz" "walking" 9 -0.409764526153846
"tbodyaccjerkstdz" "walking" 10 -0.511662905849057
"tbodyaccjerkstdz" "walking" 11 -0.720654731186441
"tbodyaccjerkstdz" "walking" 12 -0.512276838
"tbodyaccjerkstdz" "walking" 13 -0.374633172105263
"tbodyaccjerkstdz" "walking" 14 -0.472791088644068
"tbodyaccjerkstdz" "walking" 15 -0.686268420555556
"tbodyaccjerkstdz" "walking" 16 -0.44025821745098
"tbodyaccjerkstdz" "walking" 17 -0.534303311639344
"tbodyaccjerkstdz" "walking" 18 -0.633325860714286
"tbodyaccjerkstdz" "walking" 19 -0.179390497475
"tbodyaccjerkstdz" "walking" 20 -0.387664584313725
"tbodyaccjerkstdz" "walking" 21 -0.425142604807692
"tbodyaccjerkstdz" "walking" 22 -0.313155902608696
"tbodyaccjerkstdz" "walking" 23 -0.0293115056033898
"tbodyaccjerkstdz" "walking" 24 -0.491189466034483
"tbodyaccjerkstdz" "walking" 25 -0.675601403648649
"tbodyaccjerkstdz" "walking" 26 -0.397483516101695
"tbodyaccjerkstdz" "walking" 27 -0.401188539824561
"tbodyaccjerkstdz" "walking" 28 -0.537470471666667
"tbodyaccjerkstdz" "walking" 29 -0.461758009811321
"tbodyaccjerkstdz" "walking" 30 -0.521351855076923
"tbodyaccjerkstdz" "walking_upstairs" 1 -0.706593530943396
"tbodyaccjerkstdz" "walking_upstairs" 2 -0.5737463525
"tbodyaccjerkstdz" "walking_upstairs" 3 -0.708551711864407
"tbodyaccjerkstdz" "walking_upstairs" 4 -0.726495311923077
"tbodyaccjerkstdz" "walking_upstairs" 5 -0.63836903212766
"tbodyaccjerkstdz" "walking_upstairs" 6 -0.560830688235294
"tbodyaccjerkstdz" "walking_upstairs" 7 -0.60780843627451
"tbodyaccjerkstdz" "walking_upstairs" 8 -0.447518179097561
"tbodyaccjerkstdz" "walking_upstairs" 9 -0.647296002040816
"tbodyaccjerkstdz" "walking_upstairs" 10 -0.607520480212766
"tbodyaccjerkstdz" "walking_upstairs" 11 -0.785359167222222
"tbodyaccjerkstdz" "walking_upstairs" 12 -0.719336352692308
"tbodyaccjerkstdz" "walking_upstairs" 13 -0.660921263636364
"tbodyaccjerkstdz" "walking_upstairs" 14 -0.327868814314815
"tbodyaccjerkstdz" "walking_upstairs" 15 -0.748809454166667
"tbodyaccjerkstdz" "walking_upstairs" 16 -0.593411129607843
"tbodyaccjerkstdz" "walking_upstairs" 17 -0.657430836041667
"tbodyaccjerkstdz" "walking_upstairs" 18 -0.760829911206897
"tbodyaccjerkstdz" "walking_upstairs" 19 -0.4442822275
"tbodyaccjerkstdz" "walking_upstairs" 20 -0.513641207058824
"tbodyaccjerkstdz" "walking_upstairs" 21 -0.562052350212766
"tbodyaccjerkstdz" "walking_upstairs" 22 -0.471703304761905
"tbodyaccjerkstdz" "walking_upstairs" 23 -0.408094020392157
"tbodyaccjerkstdz" "walking_upstairs" 24 -0.523807264237288
"tbodyaccjerkstdz" "walking_upstairs" 25 -0.812458372307692
"tbodyaccjerkstdz" "walking_upstairs" 26 -0.677995585454545
"tbodyaccjerkstdz" "walking_upstairs" 27 -0.633722935098039
"tbodyaccjerkstdz" "walking_upstairs" 28 -0.637488941176471
"tbodyaccjerkstdz" "walking_upstairs" 29 -0.678763766530612
"tbodyaccjerkstdz" "walking_upstairs" 30 -0.761942025384615
"tbodyaccjerkstdz" "walking_downstairs" 1 -0.345735032326531
"tbodyaccjerkstdz" "walking_downstairs" 2 -0.340122023191489
"tbodyaccjerkstdz" "walking_downstairs" 3 -0.571735243061224
"tbodyaccjerkstdz" "walking_downstairs" 4 -0.626646986888889
"tbodyaccjerkstdz" "walking_downstairs" 5 -0.52265163787234
"tbodyaccjerkstdz" "walking_downstairs" 6 -0.336817322270833
"tbodyaccjerkstdz" "walking_downstairs" 7 -0.347107758021277
"tbodyaccjerkstdz" "walking_downstairs" 8 -0.0135136269
"tbodyaccjerkstdz" "walking_downstairs" 9 -0.359513362761905
"tbodyaccjerkstdz" "walking_downstairs" 10 -0.318188417289474
"tbodyaccjerkstdz" "walking_downstairs" 11 -0.579710482173913
"tbodyaccjerkstdz" "walking_downstairs" 12 -0.498655793478261
"tbodyaccjerkstdz" "walking_downstairs" 13 -0.31704660987234
"tbodyaccjerkstdz" "walking_downstairs" 14 -0.133634060621778
"tbodyaccjerkstdz" "walking_downstairs" 15 -0.404005582309524
"tbodyaccjerkstdz" "walking_downstairs" 16 -0.303381582831915
"tbodyaccjerkstdz" "walking_downstairs" 17 -0.536331570652174
"tbodyaccjerkstdz" "walking_downstairs" 18 -0.651246664909091
"tbodyaccjerkstdz" "walking_downstairs" 19 -0.0200111148717949
"tbodyaccjerkstdz" "walking_downstairs" 20 -0.381503405466667
"tbodyaccjerkstdz" "walking_downstairs" 21 -0.246061882112444
"tbodyaccjerkstdz" "walking_downstairs" 22 -0.477806646111111
"tbodyaccjerkstdz" "walking_downstairs" 23 0.0310157077775926
"tbodyaccjerkstdz" "walking_downstairs" 24 -0.290239376563636
"tbodyaccjerkstdz" "walking_downstairs" 25 -0.711494695517241
"tbodyaccjerkstdz" "walking_downstairs" 26 -0.3793359516
"tbodyaccjerkstdz" "walking_downstairs" 27 -0.409310918409091
"tbodyaccjerkstdz" "walking_downstairs" 28 -0.427053261304348
"tbodyaccjerkstdz" "walking_downstairs" 29 -0.478764185
"tbodyaccjerkstdz" "walking_downstairs" 30 -0.467070153387097
"tbodyaccjerkstdz" "sitting" 1 -0.987910804468085
"tbodyaccjerkstdz" "sitting" 2 -0.98751821173913
"tbodyaccjerkstdz" "sitting" 3 -0.974661565961538
"tbodyaccjerkstdz" "sitting" 4 -0.9790387658
"tbodyaccjerkstdz" "sitting" 5 -0.973436529545455
"tbodyaccjerkstdz" "sitting" 6 -0.958572952545454
"tbodyaccjerkstdz" "sitting" 7 -0.972256472708333
"tbodyaccjerkstdz" "sitting" 8 -0.985285807173913
"tbodyaccjerkstdz" "sitting" 9 -0.9618894376
"tbodyaccjerkstdz" "sitting" 10 -0.988255803703704
"tbodyaccjerkstdz" "sitting" 11 -0.983441609622641
"tbodyaccjerkstdz" "sitting" 12 -0.97911346627451
"tbodyaccjerkstdz" "sitting" 13 -0.987612090204082
"tbodyaccjerkstdz" "sitting" 14 -0.976133383518519
"tbodyaccjerkstdz" "sitting" 15 -0.987011024745763
"tbodyaccjerkstdz" "sitting" 16 -0.983487212898551
"tbodyaccjerkstdz" "sitting" 17 -0.990529261875
"tbodyaccjerkstdz" "sitting" 18 -0.990153121754386
"tbodyaccjerkstdz" "sitting" 19 -0.986704740273973
"tbodyaccjerkstdz" "sitting" 20 -0.976522488787879
"tbodyaccjerkstdz" "sitting" 21 -0.985823622941176
"tbodyaccjerkstdz" "sitting" 22 -0.978928356290323
"tbodyaccjerkstdz" "sitting" 23 -0.975978995
"tbodyaccjerkstdz" "sitting" 24 -0.984662946764706
"tbodyaccjerkstdz" "sitting" 25 -0.988433153384615
"tbodyaccjerkstdz" "sitting" 26 -0.99000871051282
"tbodyaccjerkstdz" "sitting" 27 -0.988904001571429
"tbodyaccjerkstdz" "sitting" 28 -0.976327426666667
"tbodyaccjerkstdz" "sitting" 29 -0.990168733
"tbodyaccjerkstdz" "sitting" 30 -0.988164381290323
"tbodyaccjerkstdz" "standing" 1 -0.992251177358491
"tbodyaccjerkstdz" "standing" 2 -0.982841446481482
"tbodyaccjerkstdz" "standing" 3 -0.973059634918033
"tbodyaccjerkstdz" "standing" 4 -0.973054201071429
"tbodyaccjerkstdz" "standing" 5 -0.963832118928571
"tbodyaccjerkstdz" "standing" 6 -0.967547241754386
"tbodyaccjerkstdz" "standing" 7 -0.972060053207547
"tbodyaccjerkstdz" "standing" 8 -0.982610899259259
"tbodyaccjerkstdz" "standing" 9 -0.970584264666667
"tbodyaccjerkstdz" "standing" 10 -0.9764306
"tbodyaccjerkstdz" "standing" 11 -0.990132989574468
"tbodyaccjerkstdz" "standing" 12 -0.975556976885246
"tbodyaccjerkstdz" "standing" 13 -0.986926242631579
"tbodyaccjerkstdz" "standing" 14 -0.970766734
"tbodyaccjerkstdz" "standing" 15 -0.985301940754717
"tbodyaccjerkstdz" "standing" 16 -0.988073825641026
"tbodyaccjerkstdz" "standing" 17 -0.991217027307692
"tbodyaccjerkstdz" "standing" 18 -0.988455249452055
"tbodyaccjerkstdz" "standing" 19 -0.986142491917808
"tbodyaccjerkstdz" "standing" 20 -0.958936310958904
"tbodyaccjerkstdz" "standing" 21 -0.977915677191011
"tbodyaccjerkstdz" "standing" 22 -0.981478064920635
"tbodyaccjerkstdz" "standing" 23 -0.973595215441176
"tbodyaccjerkstdz" "standing" 24 -0.977716354927536
"tbodyaccjerkstdz" "standing" 25 -0.987062685135135
"tbodyaccjerkstdz" "standing" 26 -0.986693448648649
"tbodyaccjerkstdz" "standing" 27 -0.987354788
"tbodyaccjerkstdz" "standing" 28 -0.969765362025316
"tbodyaccjerkstdz" "standing" 29 -0.990593859692308
"tbodyaccjerkstdz" "standing" 30 -0.968897316101695
"tbodyaccjerkstdz" "laying" 1 -0.9548551108
"tbodyaccjerkstdz" "laying" 2 -0.988442014375
"tbodyaccjerkstdz" "laying" 3 -0.982093162903226
"tbodyaccjerkstdz" "laying" 4 -0.978511984259259
"tbodyaccjerkstdz" "laying" 5 -0.985419368461538
"tbodyaccjerkstdz" "laying" 6 -0.959646055263158
"tbodyaccjerkstdz" "laying" 7 -0.972983064230769
"tbodyaccjerkstdz" "laying" 8 -0.96608757462963
"tbodyaccjerkstdz" "laying" 9 -0.958562455
"tbodyaccjerkstdz" "laying" 10 -0.976256662586207
"tbodyaccjerkstdz" "laying" 11 -0.982111784210526
"tbodyaccjerkstdz" "laying" 12 -0.970629308166667
"tbodyaccjerkstdz" "laying" 13 -0.983070657419355
"tbodyaccjerkstdz" "laying" 14 -0.972431855490196
"tbodyaccjerkstdz" "laying" 15 -0.978402956527778
"tbodyaccjerkstdz" "laying" 16 -0.987644127
"tbodyaccjerkstdz" "laying" 17 -0.98281300056338
"tbodyaccjerkstdz" "laying" 18 -0.990660246153846
"tbodyaccjerkstdz" "laying" 19 -0.988260181084337
"tbodyaccjerkstdz" "laying" 20 -0.984989224117647
"tbodyaccjerkstdz" "laying" 21 -0.983977644222222
"tbodyaccjerkstdz" "laying" 22 -0.974527011944444
"tbodyaccjerkstdz" "laying" 23 -0.984663476666667
"tbodyaccjerkstdz" "laying" 24 -0.983087366805556
"tbodyaccjerkstdz" "laying" 25 -0.96783552630137
"tbodyaccjerkstdz" "laying" 26 -0.989064628947368
"tbodyaccjerkstdz" "laying" 27 -0.989685146621622
"tbodyaccjerkstdz" "laying" 28 -0.973071655875
"tbodyaccjerkstdz" "laying" 29 -0.993288313333333
"tbodyaccjerkstdz" "laying" 30 -0.979517896142857
"tbodygyrostdx" "walking" 1 -0.473535485894737
"tbodygyrostdx" "walking" 2 -0.561550255762712
"tbodygyrostdx" "walking" 3 -0.571869560172414
"tbodygyrostdx" "walking" 4 -0.500916659
"tbodygyrostdx" "walking" 5 -0.490877497857143
"tbodygyrostdx" "walking" 6 -0.446020952631579
"tbodygyrostdx" "walking" 7 -0.503313517017544
"tbodygyrostdx" "walking" 8 -0.1992097184375
"tbodygyrostdx" "walking" 9 -0.476163506730769
"tbodygyrostdx" "walking" 10 -0.414205475283019
"tbodygyrostdx" "walking" 11 -0.596346930847458
"tbodygyrostdx" "walking" 12 -0.5462634706
"tbodygyrostdx" "walking" 13 -0.376059914210526
"tbodygyrostdx" "walking" 14 -0.60038822220339
"tbodygyrostdx" "walking" 15 -0.329624620185185
"tbodygyrostdx" "walking" 16 -0.654171847058823
"tbodygyrostdx" "walking" 17 -0.47981351295082
"tbodygyrostdx" "walking" 18 -0.7044397775
"tbodygyrostdx" "walking" 19 -0.0264357957923077
"tbodygyrostdx" "walking" 20 -0.23294061427451
"tbodygyrostdx" "walking" 21 -0.432232883846154
"tbodygyrostdx" "walking" 22 -0.318537865869565
"tbodygyrostdx" "walking" 23 -0.494322648644068
"tbodygyrostdx" "walking" 24 -0.580597373275862
"tbodygyrostdx" "walking" 25 -0.401158753783784
"tbodygyrostdx" "walking" 26 -0.492885711355932
"tbodygyrostdx" "walking" 27 -0.606860248596491
"tbodygyrostdx" "walking" 28 -0.503798624074074
"tbodygyrostdx" "walking" 29 -0.598868670943396
"tbodygyrostdx" "walking" 30 -0.387920593846154
"tbodygyrostdx" "walking_upstairs" 1 -0.544871104528302
"tbodygyrostdx" "walking_upstairs" 2 -0.439253058958333
"tbodygyrostdx" "walking_upstairs" 3 -0.456039262525424
"tbodygyrostdx" "walking_upstairs" 4 -0.454431043269231
"tbodygyrostdx" "walking_upstairs" 5 -0.443342262340426
"tbodygyrostdx" "walking_upstairs" 6 -0.321973723647059
"tbodygyrostdx" "walking_upstairs" 7 -0.363853236862745
"tbodygyrostdx" "walking_upstairs" 8 -0.367428367219512
"tbodygyrostdx" "walking_upstairs" 9 -0.343976630734694
"tbodygyrostdx" "walking_upstairs" 10 -0.308534708121277
"tbodygyrostdx" "walking_upstairs" 11 -0.501331630185185
"tbodygyrostdx" "walking_upstairs" 12 -0.526659296134615
"tbodygyrostdx" "walking_upstairs" 13 -0.541066687090909
"tbodygyrostdx" "walking_upstairs" 14 -0.454283337592593
"tbodygyrostdx" "walking_upstairs" 15 -0.415251317916667
"tbodygyrostdx" "walking_upstairs" 16 -0.508087166666667
"tbodygyrostdx" "walking_upstairs" 17 -0.496562732729167
"tbodygyrostdx" "walking_upstairs" 18 -0.593841504137931
"tbodygyrostdx" "walking_upstairs" 19 -0.4068000325
"tbodygyrostdx" "walking_upstairs" 20 -0.492701193921569
"tbodygyrostdx" "walking_upstairs" 21 -0.53190941893617
"tbodygyrostdx" "walking_upstairs" 22 -0.301491709628571
"tbodygyrostdx" "walking_upstairs" 23 -0.550664576666667
"tbodygyrostdx" "walking_upstairs" 24 -0.577426408813559
"tbodygyrostdx" "walking_upstairs" 25 -0.489011794784615
"tbodygyrostdx" "walking_upstairs" 26 -0.550274396
"tbodygyrostdx" "walking_upstairs" 27 -0.562461004705882
"tbodygyrostdx" "walking_upstairs" 28 -0.518818227843137
"tbodygyrostdx" "walking_upstairs" 29 -0.323904731622449
"tbodygyrostdx" "walking_upstairs" 30 -0.493837520761538
"tbodygyrostdx" "walking_downstairs" 1 -0.458030542938775
"tbodygyrostdx" "walking_downstairs" 2 -0.320789230008511
"tbodygyrostdx" "walking_downstairs" 3 -0.261653414014286
"tbodygyrostdx" "walking_downstairs" 4 -0.370244695288889
"tbodygyrostdx" "walking_downstairs" 5 -0.46064684487234
"tbodygyrostdx" "walking_downstairs" 6 -0.19830385328125
"tbodygyrostdx" "walking_downstairs" 7 -0.407744096
"tbodygyrostdx" "walking_downstairs" 8 -0.258430885531579
"tbodygyrostdx" "walking_downstairs" 9 -0.396429197952381
"tbodygyrostdx" "walking_downstairs" 10 -0.304745377026316
"tbodygyrostdx" "walking_downstairs" 11 -0.374069023580435
"tbodygyrostdx" "walking_downstairs" 12 -0.362143061643478
"tbodygyrostdx" "walking_downstairs" 13 -0.417014161553191
"tbodygyrostdx" "walking_downstairs" 14 -0.354551638377778
"tbodygyrostdx" "walking_downstairs" 15 -0.318692525928571
"tbodygyrostdx" "walking_downstairs" 16 -0.45418847106383
"tbodygyrostdx" "walking_downstairs" 17 -0.370436868891304
"tbodygyrostdx" "walking_downstairs" 18 -0.502473033509091
"tbodygyrostdx" "walking_downstairs" 19 0.267657219333333
"tbodygyrostdx" "walking_downstairs" 20 -0.204939567711111
"tbodygyrostdx" "walking_downstairs" 21 -0.442148617666667
"tbodygyrostdx" "walking_downstairs" 22 -0.237349190997222
"tbodygyrostdx" "walking_downstairs" 23 -0.416133032777778
"tbodygyrostdx" "walking_downstairs" 24 -0.431919067945455
"tbodygyrostdx" "walking_downstairs" 25 -0.288824754586207
"tbodygyrostdx" "walking_downstairs" 26 -0.33131291446
"tbodygyrostdx" "walking_downstairs" 27 -0.363722908386364
"tbodygyrostdx" "walking_downstairs" 28 -0.268106330991304
"tbodygyrostdx" "walking_downstairs" 29 -0.282077257508333
"tbodygyrostdx" "walking_downstairs" 30 -0.265923160895161
"tbodygyrostdx" "sitting" 1 -0.977211283191489
"tbodygyrostdx" "sitting" 2 -0.985742027826087
"tbodygyrostdx" "sitting" 3 -0.965434768461538
"tbodygyrostdx" "sitting" 4 -0.9701317904
"tbodygyrostdx" "sitting" 5 -0.966225485
"tbodygyrostdx" "sitting" 6 -0.957367681818182
"tbodygyrostdx" "sitting" 7 -0.941870953333333
"tbodygyrostdx" "sitting" 8 -0.984524052826087
"tbodygyrostdx" "sitting" 9 -0.9590200492
"tbodygyrostdx" "sitting" 10 -0.988873097222222
"tbodygyrostdx" "sitting" 11 -0.988164911509434
"tbodygyrostdx" "sitting" 12 -0.974425351960784
"tbodygyrostdx" "sitting" 13 -0.985844263265306
"tbodygyrostdx" "sitting" 14 -0.980829981481481
"tbodygyrostdx" "sitting" 15 -0.988204115254237
"tbodygyrostdx" "sitting" 16 -0.981037373333333
"tbodygyrostdx" "sitting" 17 -0.98963832578125
"tbodygyrostdx" "sitting" 18 -0.991956958947368
"tbodygyrostdx" "sitting" 19 -0.984625306849315
"tbodygyrostdx" "sitting" 20 -0.976309017121212
"tbodygyrostdx" "sitting" 21 -0.988410501294118
"tbodygyrostdx" "sitting" 22 -0.981099172419355
"tbodygyrostdx" "sitting" 23 -0.980363734264706
"tbodygyrostdx" "sitting" 24 -0.988111648676471
"tbodygyrostdx" "sitting" 25 -0.989907584153846
"tbodygyrostdx" "sitting" 26 -0.991027700512821
"tbodygyrostdx" "sitting" 27 -0.988492425142857
"tbodygyrostdx" "sitting" 28 -0.979671983472222
"tbodygyrostdx" "sitting" 29 -0.990178704833333
"tbodygyrostdx" "sitting" 30 -0.988132669516129
"tbodygyrostdx" "standing" 1 -0.987191946603774
"tbodygyrostdx" "standing" 2 -0.972998629814815
"tbodygyrostdx" "standing" 3 -0.900462227540984
"tbodygyrostdx" "standing" 4 -0.909687974464286
"tbodygyrostdx" "standing" 5 -0.910395222321429
"tbodygyrostdx" "standing" 6 -0.947561298596491
"tbodygyrostdx" "standing" 7 -0.945247687358491
"tbodygyrostdx" "standing" 8 -0.972990379814815
"tbodygyrostdx" "standing" 9 -0.921990612
"tbodygyrostdx" "standing" 10 -0.929895057954545
"tbodygyrostdx" "standing" 11 -0.980242494680851
"tbodygyrostdx" "standing" 12 -0.883655251803279
"tbodygyrostdx" "standing" 13 -0.955577395789474
"tbodygyrostdx" "standing" 14 -0.9610917615
"tbodygyrostdx" "standing" 15 -0.947790802075472
"tbodygyrostdx" "standing" 16 -0.973400107564103
"tbodygyrostdx" "standing" 17 -0.981373082948718
"tbodygyrostdx" "standing" 18 -0.962254249589041
"tbodygyrostdx" "standing" 19 -0.946109711917808
"tbodygyrostdx" "standing" 20 -0.886749172739726
"tbodygyrostdx" "standing" 21 -0.962514526067416
"tbodygyrostdx" "standing" 22 -0.917837043333333
"tbodygyrostdx" "standing" 23 -0.942011240294118
"tbodygyrostdx" "standing" 24 -0.960738660289855
"tbodygyrostdx" "standing" 25 -0.971357421216216
"tbodygyrostdx" "standing" 26 -0.973785111216216
"tbodygyrostdx" "standing" 27 -0.9699020075
"tbodygyrostdx" "standing" 28 -0.884032232405063
"tbodygyrostdx" "standing" 29 -0.977994819846154
"tbodygyrostdx" "standing" 30 -0.911408517966102
"tbodygyrostdx" "laying" 1 -0.87354386782
"tbodygyrostdx" "laying" 2 -0.988275232916667
"tbodygyrostdx" "laying" 3 -0.974545752096774
"tbodygyrostdx" "laying" 4 -0.973102422222222
"tbodygyrostdx" "laying" 5 -0.979498706538461
"tbodygyrostdx" "laying" 6 -0.955378225087719
"tbodygyrostdx" "laying" 7 -0.9601268225
"tbodygyrostdx" "laying" 8 -0.965204017592593
"tbodygyrostdx" "laying" 9 -0.9422465098
"tbodygyrostdx" "laying" 10 -0.961713199827586
"tbodygyrostdx" "laying" 11 -0.980836884561403
"tbodygyrostdx" "laying" 12 -0.966090742
"tbodygyrostdx" "laying" 13 -0.972143470322581
"tbodygyrostdx" "laying" 14 -0.957221015098039
"tbodygyrostdx" "laying" 15 -0.957167680694444
"tbodygyrostdx" "laying" 16 -0.977010769857143
"tbodygyrostdx" "laying" 17 -0.975893061830986
"tbodygyrostdx" "laying" 18 -0.992872598
"tbodygyrostdx" "laying" 19 -0.981357611445783
"tbodygyrostdx" "laying" 20 -0.984477414264706
"tbodygyrostdx" "laying" 21 -0.975411857555556
"tbodygyrostdx" "laying" 22 -0.956641905833333
"tbodygyrostdx" "laying" 23 -0.981849400972222
"tbodygyrostdx" "laying" 24 -0.982651720138889
"tbodygyrostdx" "laying" 25 -0.889769639726027
"tbodygyrostdx" "laying" 26 -0.990328197763158
"tbodygyrostdx" "laying" 27 -0.988837212162162
"tbodygyrostdx" "laying" 28 -0.95516227975
"tbodygyrostdx" "laying" 29 -0.994276591304348
"tbodygyrostdx" "laying" 30 -0.973662822428571
"tbodygyrostdy" "walking" 1 -0.0546077686594737
"tbodygyrostdy" "walking" 2 -0.53845366779661
"tbodygyrostdy" "walking" 3 -0.563793260172414
"tbodygyrostdy" "walking" 4 -0.665394092833333
